,codeBlockId,codeBlock_start,codeBlock_end,codeBlock_fileinfo,codeblock_Code,tokens,codeCloneBlockId,codeCloneBlock_Fileinfo,Similarity_Tokens,Similarity_Variable_Flow,Similarity_MethodCall_Flow,nloc,change_type,Revision,datetime
114,CodeBlock87,1170,1187,ParserTokenManager.java,"['private final int jjMoveStringLiteralDfa23_0(long old2, long active2)', '{', '   if (((active2 &= old2)) == 0L) { ', '      return jjStartNfa_0(21, 0L, 0L, old2);  } ', '   try { curChar = input_stream.readChar(); }', '   catch(java.io.IOException e) {', '      jjStopStringLiteralDfa_0(22, 0L, 0L, active2);', '      return 23;', '   }', '   switch(curChar)', '   {', '      case 115:', '         return jjMoveStringLiteralDfa24_0(active2, 0x20L);', '      default :', '         break;', '   }', '   return jjStartNfa_0(22, 0L, 0L, active2);', '}']","{'private': 1, 'final': 1, 'int': 1, 'jjMoveStringLiteralDfa23_0': 1, 'long': 2, 'TOKEN_VARIABLE': 20, 'if': 1, 'return': 4, 'jjStartNfa_0': 2, 'INTEGER_LITERAL': 5, 'try': 1, 'readChar': 1, 'catch': 1, 'jjStopStringLiteralDfa_0': 1, 'switch': 1, 'case': 1, 'jjMoveStringLiteralDfa24_0': 1, 'default': 1, 'break': 1}",CodeBlock89,ParserTokenManager.java,0.9183673469387755,1.0,1.0,2099,ModificationType.ADD,1,2022-10-18 01:15:38.148139
115,CodeBlock87,1170,1187,ParserTokenManager.java,"['private final int jjMoveStringLiteralDfa23_0(long old2, long active2)', '{', '   if (((active2 &= old2)) == 0L) { ', '      return jjStartNfa_0(21, 0L, 0L, old2);  } ', '   try { curChar = input_stream.readChar(); }', '   catch(java.io.IOException e) {', '      jjStopStringLiteralDfa_0(22, 0L, 0L, active2);', '      return 23;', '   }', '   switch(curChar)', '   {', '      case 115:', '         return jjMoveStringLiteralDfa24_0(active2, 0x20L);', '      default :', '         break;', '   }', '   return jjStartNfa_0(22, 0L, 0L, active2);', '}']","{'private': 1, 'final': 1, 'int': 1, 'jjMoveStringLiteralDfa23_0': 1, 'long': 2, 'TOKEN_VARIABLE': 20, 'if': 1, 'return': 4, 'jjStartNfa_0': 2, 'INTEGER_LITERAL': 5, 'try': 1, 'readChar': 1, 'catch': 1, 'jjStopStringLiteralDfa_0': 1, 'switch': 1, 'case': 1, 'jjMoveStringLiteralDfa24_0': 1, 'default': 1, 'break': 1}",CodeBlock90,ParserTokenManager.java,0.9183673469387755,1.0,1.0,2099,ModificationType.ADD,1,2022-10-18 01:15:38.148139
116,CodeBlock87,1170,1187,ParserTokenManager.java,"['private final int jjMoveStringLiteralDfa23_0(long old2, long active2)', '{', '   if (((active2 &= old2)) == 0L) { ', '      return jjStartNfa_0(21, 0L, 0L, old2);  } ', '   try { curChar = input_stream.readChar(); }', '   catch(java.io.IOException e) {', '      jjStopStringLiteralDfa_0(22, 0L, 0L, active2);', '      return 23;', '   }', '   switch(curChar)', '   {', '      case 115:', '         return jjMoveStringLiteralDfa24_0(active2, 0x20L);', '      default :', '         break;', '   }', '   return jjStartNfa_0(22, 0L, 0L, active2);', '}']","{'private': 1, 'final': 1, 'int': 1, 'jjMoveStringLiteralDfa23_0': 1, 'long': 2, 'TOKEN_VARIABLE': 20, 'if': 1, 'return': 4, 'jjStartNfa_0': 2, 'INTEGER_LITERAL': 5, 'try': 1, 'readChar': 1, 'catch': 1, 'jjStopStringLiteralDfa_0': 1, 'switch': 1, 'case': 1, 'jjMoveStringLiteralDfa24_0': 1, 'default': 1, 'break': 1}",CodeBlock91,ParserTokenManager.java,0.8333333333333334,0.75,1.0,2099,ModificationType.ADD,1,2022-10-18 01:15:38.148139
117,CodeBlock88,1188,1205,ParserTokenManager.java,"['private final int jjMoveStringLiteralDfa24_0(long old2, long active2)', '{', '   if (((active2 &= old2)) == 0L) { ', '      return jjStartNfa_0(22, 0L, 0L, old2);  } ', '   try { curChar = input_stream.readChar(); }', '   catch(java.io.IOException e) {', '      jjStopStringLiteralDfa_0(23, 0L, 0L, active2);', '      return 24;', '   }', '   switch(curChar)', '   {', '      case 115:', '         return jjMoveStringLiteralDfa25_0(active2, 0x20L);', '      default :', '         break;', '   }', '   return jjStartNfa_0(23, 0L, 0L, active2);', '}']","{'private': 1, 'final': 1, 'int': 1, 'jjMoveStringLiteralDfa24_0': 1, 'long': 2, 'TOKEN_VARIABLE': 20, 'if': 1, 'return': 4, 'jjStartNfa_0': 2, 'INTEGER_LITERAL': 5, 'try': 1, 'readChar': 1, 'catch': 1, 'jjStopStringLiteralDfa_0': 1, 'switch': 1, 'case': 1, 'jjMoveStringLiteralDfa25_0': 1, 'default': 1, 'break': 1}",CodeBlock85,ParserTokenManager.java,0.8181818181818182,0.6,1.0,2099,ModificationType.ADD,1,2022-10-18 01:15:38.148139
118,CodeBlock88,1188,1205,ParserTokenManager.java,"['private final int jjMoveStringLiteralDfa24_0(long old2, long active2)', '{', '   if (((active2 &= old2)) == 0L) { ', '      return jjStartNfa_0(22, 0L, 0L, old2);  } ', '   try { curChar = input_stream.readChar(); }', '   catch(java.io.IOException e) {', '      jjStopStringLiteralDfa_0(23, 0L, 0L, active2);', '      return 24;', '   }', '   switch(curChar)', '   {', '      case 115:', '         return jjMoveStringLiteralDfa25_0(active2, 0x20L);', '      default :', '         break;', '   }', '   return jjStartNfa_0(23, 0L, 0L, active2);', '}']","{'private': 1, 'final': 1, 'int': 1, 'jjMoveStringLiteralDfa24_0': 1, 'long': 2, 'TOKEN_VARIABLE': 20, 'if': 1, 'return': 4, 'jjStartNfa_0': 2, 'INTEGER_LITERAL': 5, 'try': 1, 'readChar': 1, 'catch': 1, 'jjStopStringLiteralDfa_0': 1, 'switch': 1, 'case': 1, 'jjMoveStringLiteralDfa25_0': 1, 'default': 1, 'break': 1}",CodeBlock86,ParserTokenManager.java,0.9183673469387755,1.0,1.0,2099,ModificationType.ADD,1,2022-10-18 01:15:38.148139
119,CodeBlock88,1188,1205,ParserTokenManager.java,"['private final int jjMoveStringLiteralDfa24_0(long old2, long active2)', '{', '   if (((active2 &= old2)) == 0L) { ', '      return jjStartNfa_0(22, 0L, 0L, old2);  } ', '   try { curChar = input_stream.readChar(); }', '   catch(java.io.IOException e) {', '      jjStopStringLiteralDfa_0(23, 0L, 0L, active2);', '      return 24;', '   }', '   switch(curChar)', '   {', '      case 115:', '         return jjMoveStringLiteralDfa25_0(active2, 0x20L);', '      default :', '         break;', '   }', '   return jjStartNfa_0(23, 0L, 0L, active2);', '}']","{'private': 1, 'final': 1, 'int': 1, 'jjMoveStringLiteralDfa24_0': 1, 'long': 2, 'TOKEN_VARIABLE': 20, 'if': 1, 'return': 4, 'jjStartNfa_0': 2, 'INTEGER_LITERAL': 5, 'try': 1, 'readChar': 1, 'catch': 1, 'jjStopStringLiteralDfa_0': 1, 'switch': 1, 'case': 1, 'jjMoveStringLiteralDfa25_0': 1, 'default': 1, 'break': 1}",CodeBlock87,ParserTokenManager.java,0.9583333333333334,1.0,1.0,2099,ModificationType.ADD,1,2022-10-18 01:15:38.148139
120,CodeBlock88,1188,1205,ParserTokenManager.java,"['private final int jjMoveStringLiteralDfa24_0(long old2, long active2)', '{', '   if (((active2 &= old2)) == 0L) { ', '      return jjStartNfa_0(22, 0L, 0L, old2);  } ', '   try { curChar = input_stream.readChar(); }', '   catch(java.io.IOException e) {', '      jjStopStringLiteralDfa_0(23, 0L, 0L, active2);', '      return 24;', '   }', '   switch(curChar)', '   {', '      case 115:', '         return jjMoveStringLiteralDfa25_0(active2, 0x20L);', '      default :', '         break;', '   }', '   return jjStartNfa_0(23, 0L, 0L, active2);', '}']","{'private': 1, 'final': 1, 'int': 1, 'jjMoveStringLiteralDfa24_0': 1, 'long': 2, 'TOKEN_VARIABLE': 20, 'if': 1, 'return': 4, 'jjStartNfa_0': 2, 'INTEGER_LITERAL': 5, 'try': 1, 'readChar': 1, 'catch': 1, 'jjStopStringLiteralDfa_0': 1, 'switch': 1, 'case': 1, 'jjMoveStringLiteralDfa25_0': 1, 'default': 1, 'break': 1}",CodeBlock89,ParserTokenManager.java,0.9583333333333334,1.0,1.0,2099,ModificationType.ADD,1,2022-10-18 01:15:38.148139
121,CodeBlock88,1188,1205,ParserTokenManager.java,"['private final int jjMoveStringLiteralDfa24_0(long old2, long active2)', '{', '   if (((active2 &= old2)) == 0L) { ', '      return jjStartNfa_0(22, 0L, 0L, old2);  } ', '   try { curChar = input_stream.readChar(); }', '   catch(java.io.IOException e) {', '      jjStopStringLiteralDfa_0(23, 0L, 0L, active2);', '      return 24;', '   }', '   switch(curChar)', '   {', '      case 115:', '         return jjMoveStringLiteralDfa25_0(active2, 0x20L);', '      default :', '         break;', '   }', '   return jjStartNfa_0(23, 0L, 0L, active2);', '}']","{'private': 1, 'final': 1, 'int': 1, 'jjMoveStringLiteralDfa24_0': 1, 'long': 2, 'TOKEN_VARIABLE': 20, 'if': 1, 'return': 4, 'jjStartNfa_0': 2, 'INTEGER_LITERAL': 5, 'try': 1, 'readChar': 1, 'catch': 1, 'jjStopStringLiteralDfa_0': 1, 'switch': 1, 'case': 1, 'jjMoveStringLiteralDfa25_0': 1, 'default': 1, 'break': 1}",CodeBlock90,ParserTokenManager.java,0.9183673469387755,1.0,1.0,2099,ModificationType.ADD,1,2022-10-18 01:15:38.148139
122,CodeBlock88,1188,1205,ParserTokenManager.java,"['private final int jjMoveStringLiteralDfa24_0(long old2, long active2)', '{', '   if (((active2 &= old2)) == 0L) { ', '      return jjStartNfa_0(22, 0L, 0L, old2);  } ', '   try { curChar = input_stream.readChar(); }', '   catch(java.io.IOException e) {', '      jjStopStringLiteralDfa_0(23, 0L, 0L, active2);', '      return 24;', '   }', '   switch(curChar)', '   {', '      case 115:', '         return jjMoveStringLiteralDfa25_0(active2, 0x20L);', '      default :', '         break;', '   }', '   return jjStartNfa_0(23, 0L, 0L, active2);', '}']","{'private': 1, 'final': 1, 'int': 1, 'jjMoveStringLiteralDfa24_0': 1, 'long': 2, 'TOKEN_VARIABLE': 20, 'if': 1, 'return': 4, 'jjStartNfa_0': 2, 'INTEGER_LITERAL': 5, 'try': 1, 'readChar': 1, 'catch': 1, 'jjStopStringLiteralDfa_0': 1, 'switch': 1, 'case': 1, 'jjMoveStringLiteralDfa25_0': 1, 'default': 1, 'break': 1}",CodeBlock91,ParserTokenManager.java,0.8333333333333334,0.75,1.0,2099,ModificationType.ADD,1,2022-10-18 01:15:38.148139
123,CodeBlock89,1206,1223,ParserTokenManager.java,"['private final int jjMoveStringLiteralDfa25_0(long old2, long active2)', '{', '   if (((active2 &= old2)) == 0L) { ', '      return jjStartNfa_0(23, 0L, 0L, old2);  } ', '   try { curChar = input_stream.readChar(); }', '   catch(java.io.IOException e) {', '      jjStopStringLiteralDfa_0(24, 0L, 0L, active2);', '      return 25;', '   }', '   switch(curChar)', '   {', '      case 105:', '         return jjMoveStringLiteralDfa26_0(active2, 0x20L);', '      default :', '         break;', '   }', '   return jjStartNfa_0(24, 0L, 0L, active2);', '}']","{'private': 1, 'final': 1, 'int': 1, 'jjMoveStringLiteralDfa25_0': 1, 'long': 2, 'TOKEN_VARIABLE': 20, 'if': 1, 'return': 4, 'jjStartNfa_0': 2, 'INTEGER_LITERAL': 5, 'try': 1, 'readChar': 1, 'catch': 1, 'jjStopStringLiteralDfa_0': 1, 'switch': 1, 'case': 1, 'jjMoveStringLiteralDfa26_0': 1, 'default': 1, 'break': 1}",CodeBlock85,ParserTokenManager.java,0.8181818181818182,0.6,1.0,2099,ModificationType.ADD,1,2022-10-18 01:15:38.148139
124,CodeBlock89,1206,1223,ParserTokenManager.java,"['private final int jjMoveStringLiteralDfa25_0(long old2, long active2)', '{', '   if (((active2 &= old2)) == 0L) { ', '      return jjStartNfa_0(23, 0L, 0L, old2);  } ', '   try { curChar = input_stream.readChar(); }', '   catch(java.io.IOException e) {', '      jjStopStringLiteralDfa_0(24, 0L, 0L, active2);', '      return 25;', '   }', '   switch(curChar)', '   {', '      case 105:', '         return jjMoveStringLiteralDfa26_0(active2, 0x20L);', '      default :', '         break;', '   }', '   return jjStartNfa_0(24, 0L, 0L, active2);', '}']","{'private': 1, 'final': 1, 'int': 1, 'jjMoveStringLiteralDfa25_0': 1, 'long': 2, 'TOKEN_VARIABLE': 20, 'if': 1, 'return': 4, 'jjStartNfa_0': 2, 'INTEGER_LITERAL': 5, 'try': 1, 'readChar': 1, 'catch': 1, 'jjStopStringLiteralDfa_0': 1, 'switch': 1, 'case': 1, 'jjMoveStringLiteralDfa26_0': 1, 'default': 1, 'break': 1}",CodeBlock86,ParserTokenManager.java,0.9183673469387755,1.0,1.0,2099,ModificationType.ADD,1,2022-10-18 01:15:38.148139
125,CodeBlock89,1206,1223,ParserTokenManager.java,"['private final int jjMoveStringLiteralDfa25_0(long old2, long active2)', '{', '   if (((active2 &= old2)) == 0L) { ', '      return jjStartNfa_0(23, 0L, 0L, old2);  } ', '   try { curChar = input_stream.readChar(); }', '   catch(java.io.IOException e) {', '      jjStopStringLiteralDfa_0(24, 0L, 0L, active2);', '      return 25;', '   }', '   switch(curChar)', '   {', '      case 105:', '         return jjMoveStringLiteralDfa26_0(active2, 0x20L);', '      default :', '         break;', '   }', '   return jjStartNfa_0(24, 0L, 0L, active2);', '}']","{'private': 1, 'final': 1, 'int': 1, 'jjMoveStringLiteralDfa25_0': 1, 'long': 2, 'TOKEN_VARIABLE': 20, 'if': 1, 'return': 4, 'jjStartNfa_0': 2, 'INTEGER_LITERAL': 5, 'try': 1, 'readChar': 1, 'catch': 1, 'jjStopStringLiteralDfa_0': 1, 'switch': 1, 'case': 1, 'jjMoveStringLiteralDfa26_0': 1, 'default': 1, 'break': 1}",CodeBlock87,ParserTokenManager.java,0.9183673469387755,1.0,1.0,2099,ModificationType.ADD,1,2022-10-18 01:15:38.148139
126,CodeBlock89,1206,1223,ParserTokenManager.java,"['private final int jjMoveStringLiteralDfa25_0(long old2, long active2)', '{', '   if (((active2 &= old2)) == 0L) { ', '      return jjStartNfa_0(23, 0L, 0L, old2);  } ', '   try { curChar = input_stream.readChar(); }', '   catch(java.io.IOException e) {', '      jjStopStringLiteralDfa_0(24, 0L, 0L, active2);', '      return 25;', '   }', '   switch(curChar)', '   {', '      case 105:', '         return jjMoveStringLiteralDfa26_0(active2, 0x20L);', '      default :', '         break;', '   }', '   return jjStartNfa_0(24, 0L, 0L, active2);', '}']","{'private': 1, 'final': 1, 'int': 1, 'jjMoveStringLiteralDfa25_0': 1, 'long': 2, 'TOKEN_VARIABLE': 20, 'if': 1, 'return': 4, 'jjStartNfa_0': 2, 'INTEGER_LITERAL': 5, 'try': 1, 'readChar': 1, 'catch': 1, 'jjStopStringLiteralDfa_0': 1, 'switch': 1, 'case': 1, 'jjMoveStringLiteralDfa26_0': 1, 'default': 1, 'break': 1}",CodeBlock88,ParserTokenManager.java,0.9583333333333334,1.0,1.0,2099,ModificationType.ADD,1,2022-10-18 01:15:38.148139
127,CodeBlock89,1206,1223,ParserTokenManager.java,"['private final int jjMoveStringLiteralDfa25_0(long old2, long active2)', '{', '   if (((active2 &= old2)) == 0L) { ', '      return jjStartNfa_0(23, 0L, 0L, old2);  } ', '   try { curChar = input_stream.readChar(); }', '   catch(java.io.IOException e) {', '      jjStopStringLiteralDfa_0(24, 0L, 0L, active2);', '      return 25;', '   }', '   switch(curChar)', '   {', '      case 105:', '         return jjMoveStringLiteralDfa26_0(active2, 0x20L);', '      default :', '         break;', '   }', '   return jjStartNfa_0(24, 0L, 0L, active2);', '}']","{'private': 1, 'final': 1, 'int': 1, 'jjMoveStringLiteralDfa25_0': 1, 'long': 2, 'TOKEN_VARIABLE': 20, 'if': 1, 'return': 4, 'jjStartNfa_0': 2, 'INTEGER_LITERAL': 5, 'try': 1, 'readChar': 1, 'catch': 1, 'jjStopStringLiteralDfa_0': 1, 'switch': 1, 'case': 1, 'jjMoveStringLiteralDfa26_0': 1, 'default': 1, 'break': 1}",CodeBlock90,ParserTokenManager.java,0.9583333333333334,1.0,1.0,2099,ModificationType.ADD,1,2022-10-18 01:15:38.148139
128,CodeBlock89,1206,1223,ParserTokenManager.java,"['private final int jjMoveStringLiteralDfa25_0(long old2, long active2)', '{', '   if (((active2 &= old2)) == 0L) { ', '      return jjStartNfa_0(23, 0L, 0L, old2);  } ', '   try { curChar = input_stream.readChar(); }', '   catch(java.io.IOException e) {', '      jjStopStringLiteralDfa_0(24, 0L, 0L, active2);', '      return 25;', '   }', '   switch(curChar)', '   {', '      case 105:', '         return jjMoveStringLiteralDfa26_0(active2, 0x20L);', '      default :', '         break;', '   }', '   return jjStartNfa_0(24, 0L, 0L, active2);', '}']","{'private': 1, 'final': 1, 'int': 1, 'jjMoveStringLiteralDfa25_0': 1, 'long': 2, 'TOKEN_VARIABLE': 20, 'if': 1, 'return': 4, 'jjStartNfa_0': 2, 'INTEGER_LITERAL': 5, 'try': 1, 'readChar': 1, 'catch': 1, 'jjStopStringLiteralDfa_0': 1, 'switch': 1, 'case': 1, 'jjMoveStringLiteralDfa26_0': 1, 'default': 1, 'break': 1}",CodeBlock91,ParserTokenManager.java,0.8333333333333334,0.75,1.0,2099,ModificationType.ADD,1,2022-10-18 01:15:38.148139
129,CodeBlock90,1224,1241,ParserTokenManager.java,"['private final int jjMoveStringLiteralDfa26_0(long old2, long active2)', '{', '   if (((active2 &= old2)) == 0L) { ', '      return jjStartNfa_0(24, 0L, 0L, old2);  } ', '   try { curChar = input_stream.readChar(); }', '   catch(java.io.IOException e) {', '      jjStopStringLiteralDfa_0(25, 0L, 0L, active2);', '      return 26;', '   }', '   switch(curChar)', '   {', '      case 103:', '         return jjMoveStringLiteralDfa27_0(active2, 0x20L);', '      default :', '         break;', '   }', '   return jjStartNfa_0(25, 0L, 0L, active2);', '}']","{'private': 1, 'final': 1, 'int': 1, 'jjMoveStringLiteralDfa26_0': 1, 'long': 2, 'TOKEN_VARIABLE': 20, 'if': 1, 'return': 4, 'jjStartNfa_0': 2, 'INTEGER_LITERAL': 5, 'try': 1, 'readChar': 1, 'catch': 1, 'jjStopStringLiteralDfa_0': 1, 'switch': 1, 'case': 1, 'jjMoveStringLiteralDfa27_0': 1, 'default': 1, 'break': 1}",CodeBlock85,ParserTokenManager.java,0.8181818181818182,0.6,1.0,2099,ModificationType.ADD,1,2022-10-18 01:15:38.148139
130,CodeBlock90,1224,1241,ParserTokenManager.java,"['private final int jjMoveStringLiteralDfa26_0(long old2, long active2)', '{', '   if (((active2 &= old2)) == 0L) { ', '      return jjStartNfa_0(24, 0L, 0L, old2);  } ', '   try { curChar = input_stream.readChar(); }', '   catch(java.io.IOException e) {', '      jjStopStringLiteralDfa_0(25, 0L, 0L, active2);', '      return 26;', '   }', '   switch(curChar)', '   {', '      case 103:', '         return jjMoveStringLiteralDfa27_0(active2, 0x20L);', '      default :', '         break;', '   }', '   return jjStartNfa_0(25, 0L, 0L, active2);', '}']","{'private': 1, 'final': 1, 'int': 1, 'jjMoveStringLiteralDfa26_0': 1, 'long': 2, 'TOKEN_VARIABLE': 20, 'if': 1, 'return': 4, 'jjStartNfa_0': 2, 'INTEGER_LITERAL': 5, 'try': 1, 'readChar': 1, 'catch': 1, 'jjStopStringLiteralDfa_0': 1, 'switch': 1, 'case': 1, 'jjMoveStringLiteralDfa27_0': 1, 'default': 1, 'break': 1}",CodeBlock86,ParserTokenManager.java,0.9183673469387755,1.0,1.0,2099,ModificationType.ADD,1,2022-10-18 01:15:38.148139
131,CodeBlock90,1224,1241,ParserTokenManager.java,"['private final int jjMoveStringLiteralDfa26_0(long old2, long active2)', '{', '   if (((active2 &= old2)) == 0L) { ', '      return jjStartNfa_0(24, 0L, 0L, old2);  } ', '   try { curChar = input_stream.readChar(); }', '   catch(java.io.IOException e) {', '      jjStopStringLiteralDfa_0(25, 0L, 0L, active2);', '      return 26;', '   }', '   switch(curChar)', '   {', '      case 103:', '         return jjMoveStringLiteralDfa27_0(active2, 0x20L);', '      default :', '         break;', '   }', '   return jjStartNfa_0(25, 0L, 0L, active2);', '}']","{'private': 1, 'final': 1, 'int': 1, 'jjMoveStringLiteralDfa26_0': 1, 'long': 2, 'TOKEN_VARIABLE': 20, 'if': 1, 'return': 4, 'jjStartNfa_0': 2, 'INTEGER_LITERAL': 5, 'try': 1, 'readChar': 1, 'catch': 1, 'jjStopStringLiteralDfa_0': 1, 'switch': 1, 'case': 1, 'jjMoveStringLiteralDfa27_0': 1, 'default': 1, 'break': 1}",CodeBlock87,ParserTokenManager.java,0.9183673469387755,1.0,1.0,2099,ModificationType.ADD,1,2022-10-18 01:15:38.148139
132,CodeBlock90,1224,1241,ParserTokenManager.java,"['private final int jjMoveStringLiteralDfa26_0(long old2, long active2)', '{', '   if (((active2 &= old2)) == 0L) { ', '      return jjStartNfa_0(24, 0L, 0L, old2);  } ', '   try { curChar = input_stream.readChar(); }', '   catch(java.io.IOException e) {', '      jjStopStringLiteralDfa_0(25, 0L, 0L, active2);', '      return 26;', '   }', '   switch(curChar)', '   {', '      case 103:', '         return jjMoveStringLiteralDfa27_0(active2, 0x20L);', '      default :', '         break;', '   }', '   return jjStartNfa_0(25, 0L, 0L, active2);', '}']","{'private': 1, 'final': 1, 'int': 1, 'jjMoveStringLiteralDfa26_0': 1, 'long': 2, 'TOKEN_VARIABLE': 20, 'if': 1, 'return': 4, 'jjStartNfa_0': 2, 'INTEGER_LITERAL': 5, 'try': 1, 'readChar': 1, 'catch': 1, 'jjStopStringLiteralDfa_0': 1, 'switch': 1, 'case': 1, 'jjMoveStringLiteralDfa27_0': 1, 'default': 1, 'break': 1}",CodeBlock88,ParserTokenManager.java,0.9183673469387755,1.0,1.0,2099,ModificationType.ADD,1,2022-10-18 01:15:38.148139
133,CodeBlock90,1224,1241,ParserTokenManager.java,"['private final int jjMoveStringLiteralDfa26_0(long old2, long active2)', '{', '   if (((active2 &= old2)) == 0L) { ', '      return jjStartNfa_0(24, 0L, 0L, old2);  } ', '   try { curChar = input_stream.readChar(); }', '   catch(java.io.IOException e) {', '      jjStopStringLiteralDfa_0(25, 0L, 0L, active2);', '      return 26;', '   }', '   switch(curChar)', '   {', '      case 103:', '         return jjMoveStringLiteralDfa27_0(active2, 0x20L);', '      default :', '         break;', '   }', '   return jjStartNfa_0(25, 0L, 0L, active2);', '}']","{'private': 1, 'final': 1, 'int': 1, 'jjMoveStringLiteralDfa26_0': 1, 'long': 2, 'TOKEN_VARIABLE': 20, 'if': 1, 'return': 4, 'jjStartNfa_0': 2, 'INTEGER_LITERAL': 5, 'try': 1, 'readChar': 1, 'catch': 1, 'jjStopStringLiteralDfa_0': 1, 'switch': 1, 'case': 1, 'jjMoveStringLiteralDfa27_0': 1, 'default': 1, 'break': 1}",CodeBlock89,ParserTokenManager.java,0.9583333333333334,1.0,1.0,2099,ModificationType.ADD,1,2022-10-18 01:15:38.148139
134,CodeBlock90,1224,1241,ParserTokenManager.java,"['private final int jjMoveStringLiteralDfa26_0(long old2, long active2)', '{', '   if (((active2 &= old2)) == 0L) { ', '      return jjStartNfa_0(24, 0L, 0L, old2);  } ', '   try { curChar = input_stream.readChar(); }', '   catch(java.io.IOException e) {', '      jjStopStringLiteralDfa_0(25, 0L, 0L, active2);', '      return 26;', '   }', '   switch(curChar)', '   {', '      case 103:', '         return jjMoveStringLiteralDfa27_0(active2, 0x20L);', '      default :', '         break;', '   }', '   return jjStartNfa_0(25, 0L, 0L, active2);', '}']","{'private': 1, 'final': 1, 'int': 1, 'jjMoveStringLiteralDfa26_0': 1, 'long': 2, 'TOKEN_VARIABLE': 20, 'if': 1, 'return': 4, 'jjStartNfa_0': 2, 'INTEGER_LITERAL': 5, 'try': 1, 'readChar': 1, 'catch': 1, 'jjStopStringLiteralDfa_0': 1, 'switch': 1, 'case': 1, 'jjMoveStringLiteralDfa27_0': 1, 'default': 1, 'break': 1}",CodeBlock91,ParserTokenManager.java,0.8679245283018868,0.75,1.0,2099,ModificationType.ADD,1,2022-10-18 01:15:38.148139
135,CodeBlock91,1242,1261,ParserTokenManager.java,"['private final int jjMoveStringLiteralDfa27_0(long old2, long active2)', '{', '   if (((active2 &= old2)) == 0L) { ', '      return jjStartNfa_0(25, 0L, 0L, old2);  } ', '   try { curChar = input_stream.readChar(); }', '   catch(java.io.IOException e) {', '      jjStopStringLiteralDfa_0(26, 0L, 0L, active2);', '      return 27;', '   }', '   switch(curChar)', '   {', '      case 110:', '         if ((active2 & 0x20L) != 0L) { ', '            return jjStopAtPos(27, 133); } ', '         break;', '      default :', '         break;', '   }', '   return jjStartNfa_0(26, 0L, 0L, active2);', '}']","{'private': 1, 'final': 1, 'int': 1, 'jjMoveStringLiteralDfa27_0': 1, 'long': 2, 'TOKEN_VARIABLE': 21, 'if': 2, 'return': 4, 'jjStartNfa_0': 2, 'INTEGER_LITERAL': 7, 'try': 1, 'readChar': 1, 'catch': 1, 'jjStopStringLiteralDfa_0': 1, 'switch': 1, 'case': 1, 'jjStopAtPos': 1, 'break': 2, 'default': 1}",CodeBlock85,ParserTokenManager.java,0.7796610169491526,0.6,1.0,2099,ModificationType.ADD,1,2022-10-18 01:15:38.148139
136,CodeBlock91,1242,1261,ParserTokenManager.java,"['private final int jjMoveStringLiteralDfa27_0(long old2, long active2)', '{', '   if (((active2 &= old2)) == 0L) { ', '      return jjStartNfa_0(25, 0L, 0L, old2);  } ', '   try { curChar = input_stream.readChar(); }', '   catch(java.io.IOException e) {', '      jjStopStringLiteralDfa_0(26, 0L, 0L, active2);', '      return 27;', '   }', '   switch(curChar)', '   {', '      case 110:', '         if ((active2 & 0x20L) != 0L) { ', '            return jjStopAtPos(27, 133); } ', '         break;', '      default :', '         break;', '   }', '   return jjStartNfa_0(26, 0L, 0L, active2);', '}']","{'private': 1, 'final': 1, 'int': 1, 'jjMoveStringLiteralDfa27_0': 1, 'long': 2, 'TOKEN_VARIABLE': 21, 'if': 2, 'return': 4, 'jjStartNfa_0': 2, 'INTEGER_LITERAL': 7, 'try': 1, 'readChar': 1, 'catch': 1, 'jjStopStringLiteralDfa_0': 1, 'switch': 1, 'case': 1, 'jjStopAtPos': 1, 'break': 2, 'default': 1}",CodeBlock86,ParserTokenManager.java,0.8333333333333334,0.75,1.0,2099,ModificationType.ADD,1,2022-10-18 01:15:38.148139
137,CodeBlock91,1242,1261,ParserTokenManager.java,"['private final int jjMoveStringLiteralDfa27_0(long old2, long active2)', '{', '   if (((active2 &= old2)) == 0L) { ', '      return jjStartNfa_0(25, 0L, 0L, old2);  } ', '   try { curChar = input_stream.readChar(); }', '   catch(java.io.IOException e) {', '      jjStopStringLiteralDfa_0(26, 0L, 0L, active2);', '      return 27;', '   }', '   switch(curChar)', '   {', '      case 110:', '         if ((active2 & 0x20L) != 0L) { ', '            return jjStopAtPos(27, 133); } ', '         break;', '      default :', '         break;', '   }', '   return jjStartNfa_0(26, 0L, 0L, active2);', '}']","{'private': 1, 'final': 1, 'int': 1, 'jjMoveStringLiteralDfa27_0': 1, 'long': 2, 'TOKEN_VARIABLE': 21, 'if': 2, 'return': 4, 'jjStartNfa_0': 2, 'INTEGER_LITERAL': 7, 'try': 1, 'readChar': 1, 'catch': 1, 'jjStopStringLiteralDfa_0': 1, 'switch': 1, 'case': 1, 'jjStopAtPos': 1, 'break': 2, 'default': 1}",CodeBlock87,ParserTokenManager.java,0.8333333333333334,0.75,1.0,2099,ModificationType.ADD,1,2022-10-18 01:15:38.148139
