,codeBlockId,codeBlock_start,codeBlock_end,codeBlock_fileinfo,codeblock_Code,codeCloneBlockId,codeCloneBlock_Fileinfo,Similarity_Tokens,Similarity_Variable_Flow,Similarity_MethodCall_Flow,nloc,Revision,datetime
741,CodeBlock4751,153,178,C:/Users/soujanya basangari/Documents/Theses final code/jEdit-master/jEdit-master\org\jedit\keymap\EmacsUtil.java,"['\tpublic int eatNonAlphanums()', '\t{', '\t\tboolean eat = true;', '\t\t', '\t\twhile (eat)', '\t\t{', '\t\t\tchar ch = charAtCaret();', '\t\t\t', ""\t\t\tif (ch == '\\n')"", '\t\t\t{', '\t\t\t\ttextArea.goToNextLine (false);', '\t\t\t\ttextArea.goToStartOfLine (false);', '\t\t\t}', '\t\t\t', '\t\t\telse', '\t\t\t{', '\t\t\t\tif (Character.isLetterOrDigit (ch)) { ', '\t\t\t\t\teat = false; } ', '\t\t\t\t', '\t\t\t\telse { ', '\t\t\t\t\ttextArea.goToNextCharacter (false); } ', '\t\t\t}', '\t\t}', '\t\t', '\t\treturn textArea.getCaretPosition();', '\t}']",CodeBlock4752,C:/Users/soujanya basangari/Documents/Theses final code/jEdit-master/jEdit-master\org\jedit\keymap\EmacsUtil.java,0.8709677419354839,1.0,1.0,4,1,2022-09-15 15:53:54.347490
742,CodeBlock4752,180,206,C:/Users/soujanya basangari/Documents/Theses final code/jEdit-master/jEdit-master\org\jedit\keymap\EmacsUtil.java,"['\tpublic int eatWhitespace()', '\t{', '\t\tboolean eat = true;', '\t\t', '\t\twhile (eat)', '\t\t{', '\t\t\tchar ch = charAtCaret();', '\t\t\t', ""\t\t\tif (ch == '\\n')"", '\t\t\t{', '\t\t\t\ttextArea.goToNextLine (false);', '\t\t\t\ttextArea.goToStartOfLine (false);', '\t\t\t}', '\t\t\t', '\t\t\telse if (Character.isWhitespace (ch))', '\t\t\t{', '\t\t\t\ttextArea.goToNextCharacter (false);', '\t\t\t}', '\t', '\t\t\telse', '\t\t\t{', '\t\t\t\teat = false;', '\t\t\t}', '\t\t}', '\t\t', '\t\treturn textArea.getCaretPosition();', '\t}']",CodeBlock4751,C:/Users/soujanya basangari/Documents/Theses final code/jEdit-master/jEdit-master\org\jedit\keymap\EmacsUtil.java,0.8709677419354839,1.0,1.0,4,1,2022-09-15 15:53:54.347490
743,CodeBlock4768,132,139,C:/Users/soujanya basangari/Documents/Theses final code/jEdit-master/jEdit-master\org\jedit\keymap\KeymapImpl.java,"['\tpublic boolean equals(Object obj)', '\t{', '\t\tif (!(obj instanceof Keymap)) { ', '\t\t\treturn false; } ', '', '\t\tKeymap keymap = (Keymap) obj;', '\t\treturn name.equals(keymap.toString());', '\t} ']",CodeBlock3759,C:/Users/soujanya basangari/Documents/Theses final code/jEdit-master/jEdit-master\org\gjt\sp\jedit\search\HyperSearchFileNode.java,0.85,0.8,1.0,4,1,2022-09-15 15:53:54.347490
744,CodeBlock4770,37,90,C:/Users/soujanya basangari/Documents/Theses final code/jEdit-master/jEdit-master\org\jedit\keymap\KeymapManager.java,"['\tKeymap getKeymap();', '', '\tvoid reload();', '', '\tCollection<String> getKeymapNames();', '', '\t', '', '', '', '', '', '\tKeymap getKeymap(String name);', '', '\t', '', '', '', '', '\tState getKeymapState(String name);', '', '\t', '', '', '', '\tvoid resetKeymap(String name);', '', '\t', '', '', '', '\tvoid deleteUserKeymap(String name);', '', '\t', '', '', '', '', '\tboolean copyKeymap(String name, String newName);', '', '\t', '', '', '\tenum State', '\t{', '\t\t', '\t\tUser,', '\t\t', '\t\tSystem,', '\t\t', '\t\tSystemModified,', '\t\t', '\t\tUnknown', '\t}']",CodeBlock4771,C:/Users/soujanya basangari/Documents/Theses final code/jEdit-master/jEdit-master\org\jedit\keymap\KeymapManager.java,0.9428571428571428,0.875,0.8333333333333334,4,1,2022-09-15 15:53:54.347490
745,CodeBlock4770,37,90,C:/Users/soujanya basangari/Documents/Theses final code/jEdit-master/jEdit-master\org\jedit\keymap\KeymapManager.java,"['\tKeymap getKeymap();', '', '\tvoid reload();', '', '\tCollection<String> getKeymapNames();', '', '\t', '', '', '', '', '', '\tKeymap getKeymap(String name);', '', '\t', '', '', '', '', '\tState getKeymapState(String name);', '', '\t', '', '', '', '\tvoid resetKeymap(String name);', '', '\t', '', '', '', '\tvoid deleteUserKeymap(String name);', '', '\t', '', '', '', '', '\tboolean copyKeymap(String name, String newName);', '', '\t', '', '', '\tenum State', '\t{', '\t\t', '\t\tUser,', '\t\t', '\t\tSystem,', '\t\t', '\t\tSystemModified,', '\t\t', '\t\tUnknown', '\t}']",CodeBlock4772,C:/Users/soujanya basangari/Documents/Theses final code/jEdit-master/jEdit-master\org\jedit\keymap\KeymapManager.java,0.8857142857142857,0.875,0.8333333333333334,4,1,2022-09-15 15:53:54.347490
746,CodeBlock4771,39,90,C:/Users/soujanya basangari/Documents/Theses final code/jEdit-master/jEdit-master\org\jedit\keymap\KeymapManager.java,"['\tvoid reload();', '', '\tCollection<String> getKeymapNames();', '', '\t', '', '', '', '', '', '\tKeymap getKeymap(String name);', '', '\t', '', '', '', '', '\tState getKeymapState(String name);', '', '\t', '', '', '', '\tvoid resetKeymap(String name);', '', '\t', '', '', '', '\tvoid deleteUserKeymap(String name);', '', '\t', '', '', '', '', '\tboolean copyKeymap(String name, String newName);', '', '\t', '', '', '\tenum State', '\t{', '\t\t', '\t\tUser,', '\t\t', '\t\tSystem,', '\t\t', '\t\tSystemModified,', '\t\t', '\t\tUnknown', '\t}']",CodeBlock4770,C:/Users/soujanya basangari/Documents/Theses final code/jEdit-master/jEdit-master\org\jedit\keymap\KeymapManager.java,0.9428571428571428,0.875,0.8333333333333334,4,1,2022-09-15 15:53:54.347490
747,CodeBlock4771,39,90,C:/Users/soujanya basangari/Documents/Theses final code/jEdit-master/jEdit-master\org\jedit\keymap\KeymapManager.java,"['\tvoid reload();', '', '\tCollection<String> getKeymapNames();', '', '\t', '', '', '', '', '', '\tKeymap getKeymap(String name);', '', '\t', '', '', '', '', '\tState getKeymapState(String name);', '', '\t', '', '', '', '\tvoid resetKeymap(String name);', '', '\t', '', '', '', '\tvoid deleteUserKeymap(String name);', '', '\t', '', '', '', '', '\tboolean copyKeymap(String name, String newName);', '', '\t', '', '', '\tenum State', '\t{', '\t\t', '\t\tUser,', '\t\t', '\t\tSystem,', '\t\t', '\t\tSystemModified,', '\t\t', '\t\tUnknown', '\t}']",CodeBlock4772,C:/Users/soujanya basangari/Documents/Theses final code/jEdit-master/jEdit-master\org\jedit\keymap\KeymapManager.java,0.9393939393939394,1.0,0.8333333333333334,4,1,2022-09-15 15:53:54.347490
748,CodeBlock4772,41,90,C:/Users/soujanya basangari/Documents/Theses final code/jEdit-master/jEdit-master\org\jedit\keymap\KeymapManager.java,"['\tCollection<String> getKeymapNames();', '', '\t', '', '', '', '', '', '\tKeymap getKeymap(String name);', '', '\t', '', '', '', '', '\tState getKeymapState(String name);', '', '\t', '', '', '', '\tvoid resetKeymap(String name);', '', '\t', '', '', '', '\tvoid deleteUserKeymap(String name);', '', '\t', '', '', '', '', '\tboolean copyKeymap(String name, String newName);', '', '\t', '', '', '\tenum State', '\t{', '\t\t', '\t\tUser,', '\t\t', '\t\tSystem,', '\t\t', '\t\tSystemModified,', '\t\t', '\t\tUnknown', '\t}']",CodeBlock4770,C:/Users/soujanya basangari/Documents/Theses final code/jEdit-master/jEdit-master\org\jedit\keymap\KeymapManager.java,0.8857142857142857,0.875,0.8333333333333334,4,1,2022-09-15 15:53:54.347490
749,CodeBlock4772,41,90,C:/Users/soujanya basangari/Documents/Theses final code/jEdit-master/jEdit-master\org\jedit\keymap\KeymapManager.java,"['\tCollection<String> getKeymapNames();', '', '\t', '', '', '', '', '', '\tKeymap getKeymap(String name);', '', '\t', '', '', '', '', '\tState getKeymapState(String name);', '', '\t', '', '', '', '\tvoid resetKeymap(String name);', '', '\t', '', '', '', '\tvoid deleteUserKeymap(String name);', '', '\t', '', '', '', '', '\tboolean copyKeymap(String name, String newName);', '', '\t', '', '', '\tenum State', '\t{', '\t\t', '\t\tUser,', '\t\t', '\t\tSystem,', '\t\t', '\t\tSystemModified,', '\t\t', '\t\tUnknown', '\t}']",CodeBlock4771,C:/Users/soujanya basangari/Documents/Theses final code/jEdit-master/jEdit-master\org\jedit\keymap\KeymapManager.java,0.9393939393939394,1.0,0.8333333333333334,4,1,2022-09-15 15:53:54.347490
750,CodeBlock4772,41,90,C:/Users/soujanya basangari/Documents/Theses final code/jEdit-master/jEdit-master\org\jedit\keymap\KeymapManager.java,"['\tCollection<String> getKeymapNames();', '', '\t', '', '', '', '', '', '\tKeymap getKeymap(String name);', '', '\t', '', '', '', '', '\tState getKeymapState(String name);', '', '\t', '', '', '', '\tvoid resetKeymap(String name);', '', '\t', '', '', '', '\tvoid deleteUserKeymap(String name);', '', '\t', '', '', '', '', '\tboolean copyKeymap(String name, String newName);', '', '\t', '', '', '\tenum State', '\t{', '\t\t', '\t\tUser,', '\t\t', '\t\tSystem,', '\t\t', '\t\tSystemModified,', '\t\t', '\t\tUnknown', '\t}']",CodeBlock4773,C:/Users/soujanya basangari/Documents/Theses final code/jEdit-master/jEdit-master\org\jedit\keymap\KeymapManager.java,0.9032258064516129,0.875,0.8,4,1,2022-09-15 15:53:54.347490
751,CodeBlock4773,49,90,C:/Users/soujanya basangari/Documents/Theses final code/jEdit-master/jEdit-master\org\jedit\keymap\KeymapManager.java,"['\tKeymap getKeymap(String name);', '', '\t', '', '', '', '', '\tState getKeymapState(String name);', '', '\t', '', '', '', '\tvoid resetKeymap(String name);', '', '\t', '', '', '', '\tvoid deleteUserKeymap(String name);', '', '\t', '', '', '', '', '\tboolean copyKeymap(String name, String newName);', '', '\t', '', '', '\tenum State', '\t{', '\t\t', '\t\tUser,', '\t\t', '\t\tSystem,', '\t\t', '\t\tSystemModified,', '\t\t', '\t\tUnknown', '\t}']",CodeBlock4772,C:/Users/soujanya basangari/Documents/Theses final code/jEdit-master/jEdit-master\org\jedit\keymap\KeymapManager.java,0.9032258064516129,0.875,0.8,4,1,2022-09-15 15:53:54.347490
752,CodeBlock4782,129,137,C:/Users/soujanya basangari/Documents/Theses final code/jEdit-master/jEdit-master\org\jedit\keymap\KeymapManagerImpl.java,"['\tpublic void resetKeymap(String name)', '\t{', '\t\tState keymapState = getKeymapState(name);', '\t\tif (keymapState == State.SystemModified)', '\t\t{', '\t\t\tFile userFile = getUserKeymapFile(name);', '\t\t\tuserFile.delete();', '\t\t}', '\t} ']",CodeBlock4783,C:/Users/soujanya basangari/Documents/Theses final code/jEdit-master/jEdit-master\org\jedit\keymap\KeymapManagerImpl.java,0.8888888888888888,1.0,1.0,4,1,2022-09-15 15:53:54.347490
753,CodeBlock4783,141,149,C:/Users/soujanya basangari/Documents/Theses final code/jEdit-master/jEdit-master\org\jedit\keymap\KeymapManagerImpl.java,"['\tpublic void deleteUserKeymap(String name)', '\t{', '\t\tState keymapState = getKeymapState(name);', '\t\tif (keymapState == State.User)', '\t\t{', '\t\t\tFile userFile = getUserKeymapFile(name);', '\t\t\tuserFile.delete();', '\t\t}', '\t} ']",CodeBlock4782,C:/Users/soujanya basangari/Documents/Theses final code/jEdit-master/jEdit-master\org\jedit\keymap\KeymapManagerImpl.java,0.8888888888888888,1.0,1.0,4,1,2022-09-15 15:53:54.347490
754,CodeBlock4801,361,389,C:/Users/soujanya basangari/Documents/Theses final code/jEdit-master/jEdit-master\org\jedit\options\OptionGroupPane.java,"['\tprivate void save(Object obj)', '\t{', '', '\t\tif (obj instanceof OptionGroup)', '\t\t{', '\t\t\tOptionGroup grp = (OptionGroup) obj;', '\t\t\tEnumeration<Object> members = grp.getMembers();', '\t\t\twhile (members.hasMoreElements())', '\t\t\t{', '\t\t\t\tsave(members.nextElement());', '\t\t\t}', '\t\t}', '\t\telse if (obj instanceof OptionPane)', '\t\t{', '\t\t\ttry', '\t\t\t{', '\t\t\t\t((OptionPane) obj).save();', '\t\t\t}', '\t\t\tcatch (Throwable t)', '\t\t\t{', '\t\t\t\tLog.log(Log.ERROR, this, ""Error saving options:"");', '\t\t\t\tLog.log(Log.ERROR, this, t);', '\t\t\t}', '\t\t}', '\t\telse if (obj instanceof String)', '\t\t{', '\t\t\tsave(deferredOptionPanes.get(obj));', '\t\t}', '\t} ']",CodeBlock2722,C:/Users/soujanya basangari/Documents/Theses final code/jEdit-master/jEdit-master\org\gjt\sp\jedit\gui\OptionsDialog.java,0.9387755102040817,0.8888888888888888,0.8,4,1,2022-09-15 15:53:54.347490
755,CodeBlock4802,407,417,C:/Users/soujanya basangari/Documents/Theses final code/jEdit-master/jEdit-master\org\jedit\options\OptionGroupPane.java,"['\t\tpublic Object getChild(Object parent, int index)', '\t\t{', '\t\t\tif (parent instanceof OptionGroup)', '\t\t\t{', '\t\t\t\treturn ((OptionGroup)parent).getMember(index);', '\t\t\t}', '\t\t\telse', '\t\t\t{', '\t\t\t\treturn null;', '\t\t\t}', '\t\t}']",CodeBlock2725,C:/Users/soujanya basangari/Documents/Theses final code/jEdit-master/jEdit-master\org\gjt\sp\jedit\gui\OptionsDialog.java,1.0,1.0,1.0,4,1,2022-09-15 15:53:54.347490
756,CodeBlock4802,407,417,C:/Users/soujanya basangari/Documents/Theses final code/jEdit-master/jEdit-master\org\jedit\options\OptionGroupPane.java,"['\t\tpublic Object getChild(Object parent, int index)', '\t\t{', '\t\t\tif (parent instanceof OptionGroup)', '\t\t\t{', '\t\t\t\treturn ((OptionGroup)parent).getMember(index);', '\t\t\t}', '\t\t\telse', '\t\t\t{', '\t\t\t\treturn null;', '\t\t\t}', '\t\t}']",CodeBlock4811,C:/Users/soujanya basangari/Documents/Theses final code/jEdit-master/jEdit-master\org\jedit\options\PluginOptionGroup.java,1.0,1.0,1.0,4,1,2022-09-15 15:53:54.347490
